timestamp,label,index,middle,ring,pinky,thumb
1781099124.8586438,REST,0,0,0,0,0
1781099124.9401503,REST,0,0,0,0,0
1781099125.0205288,REST,0,0,0,0,0
1781099125.1013734,REST,0,0,0,0,0
1781099125.1821673,REST,0,0,0,0,0
1781099125.2639744,REST,0,0,0,0,0
1781099125.992573,REST,0,0,0,0,0
1781099126.0738745,REST,0,0,0,0,0
1781099126.154553,REST,0,0,0,0,0
1781099126.2351103,REST,0,0,0,0,0
1781099126.316858,REST,0,0,0,0,0
1781099126.3972304,REST,0,0,0,0,0
1781099126.4790382,REST,0,0,0,0,0
1781099126.5608304,REST,0,0,0,0,0
1781099126.6415792,REST,0,0,0,0,0
1781099126.7230382,REST,0,0,0,0,0
1781099184.6752973,INDEX_ONLY,100,0,0,81,0
1781099184.6752973,INDEX_ONLY,100,0,0,81,0
1781099184.6752973,INDEX_ONLY,100,0,0,77,0
1781099184.6762524,INDEX_ONLY,100,0,0,70,0
1781099184.6762524,INDEX_ONLY,100,0,0,59,0
1781099184.6762524,INDEX_ONLY,100,0,0,51,0
1781099184.6762524,INDEX_ONLY,100,0,0,0,0
1781099184.6762524,INDEX_ONLY,100,0,0,0,0
1781099184.677262,INDEX_ONLY,100,0,0,0,0
1781099184.677262,INDEX_ONLY,100,0,0,0,0
1781099184.677262,INDEX_ONLY,95,0,0,0,0
1781099184.677262,INDEX_ONLY,95,0,0,0,0
1781099184.677262,INDEX_ONLY,100,0,0,0,0
1781099184.677262,INDEX_ONLY,100,0,0,0,0
1781099184.678251,INDEX_ONLY,100,0,0,0,0
1781099184.678251,INDEX_ONLY,100,0,0,0,0
1781099184.678251,INDEX_ONLY,100,0,0,0,0
1781099184.678251,INDEX_ONLY,100,0,0,0,0
1781099184.678251,INDEX_ONLY,100,0,0,0,0
1781099184.6792629,INDEX_ONLY,100,0,0,0,0
1781099184.6792629,INDEX_ONLY,100,0,0,0,0
1781099184.6792629,INDEX_ONLY,100,0,0,0,0
1781099184.6792629,INDEX_ONLY,100,0,0,51,0
1781099184.6802619,INDEX_ONLY,100,0,0,55,0
1781099208.2834122,INDEX_ONLY,30,0,0,0,78
1781099208.2834122,INDEX_ONLY,37,0,0,0,80
1781099208.2843678,INDEX_ONLY,45,0,0,0,80
1781099208.2843678,INDEX_ONLY,50,0,0,0,82
1781099208.2843678,INDEX_ONLY,57,0,0,0,82
1781099208.3463802,INDEX_ONLY,62,0,0,0,84
1781099208.4268172,INDEX_ONLY,67,0,0,0,86
1781099208.5085728,INDEX_ONLY,72,0,0,0,86
1781099208.5893354,INDEX_ONLY,72,0,0,0,84
1781099208.6695552,INDEX_ONLY,72,0,0,0,84
1781099208.751271,INDEX_ONLY,72,0,0,0,84
1781099208.832482,INDEX_ONLY,75,0,0,0,84
1781099208.9131715,INDEX_ONLY,70,0,0,0,84
1781099208.9940212,INDEX_ONLY,67,0,0,0,84
1781099209.0754175,INDEX_ONLY,67,0,0,0,82
1781099209.1559188,INDEX_ONLY,70,0,0,0,80
1781099209.2369177,INDEX_ONLY,72,0,0,0,82
1781099209.317395,INDEX_ONLY,77,0,0,0,82
1781099209.3983667,INDEX_ONLY,85,0,0,0,82
1781099209.4796066,INDEX_ONLY,85,0,0,0,82
1781099209.5613046,INDEX_ONLY,95,0,0,0,84
1781099209.642434,INDEX_ONLY,100,0,0,0,84
1781099209.7224817,INDEX_ONLY,100,0,0,0,84
1781099209.8037133,INDEX_ONLY,100,0,0,48,82
1781099209.8855631,INDEX_ONLY,100,0,0,66,80
1781099209.9666967,INDEX_ONLY,100,0,0,77,78
1781099210.0470896,INDEX_ONLY,100,0,0,77,80
1781099210.12814,INDEX_ONLY,100,0,0,70,80
1781099210.2089026,INDEX_ONLY,100,0,0,0,78
1781099210.290862,INDEX_ONLY,90,0,0,0,74
1781099210.3714256,INDEX_ONLY,75,0,0,0,74
1781099210.4525545,INDEX_ONLY,72,0,0,0,74
1781099210.5335732,INDEX_ONLY,70,0,0,0,72
1781099210.6143577,INDEX_ONLY,65,0,0,0,74
1781099210.6949904,INDEX_ONLY,65,0,0,0,74
1781099210.7763612,INDEX_ONLY,67,0,0,0,78
1781099210.8569963,INDEX_ONLY,70,0,0,0,78
1781099210.937926,INDEX_ONLY,75,0,0,0,80
1781099211.0195174,INDEX_ONLY,80,0,0,0,80
1781099211.0996268,INDEX_ONLY,82,0,0,0,80
1781099211.1804426,INDEX_ONLY,90,0,0,0,80
1781099211.262536,INDEX_ONLY,95,0,0,0,82
1781099211.342331,INDEX_ONLY,100,0,0,0,82
1781099211.4240453,INDEX_ONLY,100,0,0,66,82
1781099211.5048923,INDEX_ONLY,100,0,0,81,82
1781099211.5859954,INDEX_ONLY,100,0,0,88,84
1781099211.6671178,INDEX_ONLY,100,0,0,92,84
1781099211.7481906,INDEX_ONLY,100,0,0,81,86
1781099211.8298197,INDEX_ONLY,100,0,0,48,86
1781099211.9099882,INDEX_ONLY,90,0,0,0,86
1781099211.990305,INDEX_ONLY,80,0,0,0,86
1781099212.0717878,INDEX_ONLY,72,0,0,0,86
1781099212.1531928,INDEX_ONLY,67,0,0,0,84
1781099212.2342038,INDEX_ONLY,65,0,0,0,84
1781099212.3150659,INDEX_ONLY,65,0,0,0,86
1781099212.3969486,INDEX_ONLY,62,0,0,0,84
1781099212.4781327,INDEX_ONLY,65,0,0,0,84
1781099212.5595047,INDEX_ONLY,67,0,0,0,82
1781099212.6394544,INDEX_ONLY,67,0,0,0,80
1781099212.7210476,INDEX_ONLY,72,0,0,0,76
1781099212.8012793,INDEX_ONLY,77,0,0,0,76
1781099212.882362,INDEX_ONLY,82,0,0,0,76
1781099212.964512,INDEX_ONLY,90,0,0,0,74
1781099213.0462978,INDEX_ONLY,97,0,0,48,74
1781099213.1270702,INDEX_ONLY,100,0,0,66,74
1781099213.2072923,INDEX_ONLY,100,0,0,70,74
1781099213.2882712,INDEX_ONLY,97,0,0,48,70
1781099213.3700597,INDEX_ONLY,90,0,0,0,70
1781099213.450828,INDEX_ONLY,85,0,0,0,70
1781099213.5322015,INDEX_ONLY,75,0,0,0,68
1781099213.612731,INDEX_ONLY,72,0,0,0,68
1781099213.6935718,INDEX_ONLY,67,0,0,0,68
1781099213.774262,INDEX_ONLY,65,0,0,0,70
1781099213.8560247,INDEX_ONLY,65,0,0,0,68
1781099213.9369357,INDEX_ONLY,67,0,0,0,66
1781099214.0181272,INDEX_ONLY,70,0,0,0,66
