timestamp,label,index,middle,ring,pinky,thumb
1781101869.5883877,REST,0,0,0,100,98
1781101869.6693852,REST,0,0,0,100,98
1781101869.7501073,REST,0,0,0,100,98
1781101869.8309698,REST,0,0,0,100,96
1781101869.9116132,REST,0,0,0,100,94
1781101869.9932656,REST,0,0,0,70,92
1781101870.074542,REST,0,0,0,0,92
1781101870.1550415,REST,0,0,0,0,94
1781101870.2355042,REST,0,0,0,0,96
1781101870.3169763,REST,0,0,0,0,94
1781101870.3972156,REST,0,0,0,0,96
1781101870.479347,REST,0,0,0,0,98
1781101870.560274,REST,0,0,0,0,100
1781101870.6411119,REST,0,0,0,0,100
1781101870.7218437,REST,0,0,0,0,100
1781101870.8027816,REST,0,0,0,0,100
1781101870.883876,REST,0,0,0,0,100
1781101870.9653628,REST,0,0,0,0,100
1781101871.0461245,REST,0,0,0,74,100
1781101871.1271045,REST,0,0,0,100,100
1781101871.2077558,REST,0,0,0,100,100
1781101871.2886481,REST,0,0,0,100,100
1781101871.369864,REST,0,0,0,100,100
1781101871.4508882,REST,0,0,0,100,100
1781101871.5317125,REST,0,0,0,100,100
1781101871.6133106,REST,0,0,0,70,98
1781101871.6934636,REST,0,0,0,0,98
1781101871.7747247,REST,0,0,0,0,96
1781101871.8552458,REST,0,0,0,0,98
1781101871.9367745,REST,0,0,0,0,98
1781101872.017806,REST,0,0,0,0,98
1781101872.0988216,REST,0,0,0,0,98
1781101872.1801372,REST,0,0,0,0,98
1781101872.2610133,REST,0,0,0,0,96
1781101872.3419402,REST,0,0,0,0,96
1781101872.4228747,REST,0,0,0,0,98
1781101872.5042458,REST,0,0,0,0,100
1781101872.584178,REST,0,0,0,0,100
1781101872.6660285,REST,0,0,0,81,100
1781101872.7469456,REST,0,0,0,100,100
1781101872.8281198,REST,0,0,0,100,100
1781101872.9088576,REST,0,0,0,100,100
1781101872.989368,REST,0,0,0,100,98
1781101873.071093,REST,0,0,0,100,98
1781101873.151953,REST,0,0,0,100,96
1781101873.232321,REST,0,0,0,66,94
1781101873.3139892,REST,0,0,0,0,94
1781101873.3950078,REST,0,0,0,0,92
1781101873.475568,REST,0,0,0,0,92
1781101873.5570316,REST,0,0,0,0,94
1781101873.63801,REST,0,0,0,0,92
1781101873.7186103,REST,0,0,0,0,90
1781101873.801058,REST,0,0,0,0,92
1781101873.8822367,REST,0,0,0,0,94
1781101873.9632285,REST,0,0,0,0,92
1781101874.0437112,REST,0,0,0,0,92
1781101874.1252828,REST,0,0,0,0,92
1781101874.2051122,REST,0,0,0,0,94
1781101874.2868714,REST,0,0,0,55,94
1781101874.3680973,REST,0,0,0,92,94
1781101874.4492,REST,0,0,0,100,94
1781101874.5302262,REST,0,0,0,100,94
1781101874.6112661,REST,0,0,0,100,94
1781101874.6922333,REST,0,0,0,100,92
1781101874.7728097,REST,0,0,0,66,92
1781101874.853175,REST,0,0,0,0,92
1781101874.9352527,REST,0,0,0,0,94
1781101875.0161905,REST,0,0,0,0,88
1781101875.0965245,REST,0,0,0,0,90
1781101875.1780026,REST,0,0,0,0,92
1781101875.2584076,REST,0,0,0,0,92
1781101875.3390207,REST,0,0,0,0,94
1781101875.420234,REST,0,0,0,0,92
1781101875.500894,REST,0,0,0,0,92
1781101875.5831714,REST,0,0,0,0,92
1781101954.1174507,YES,55,100,64,100,88
1781101954.1184688,YES,57,100,67,100,88
1781101954.1184688,YES,57,100,75,100,88
1781101954.1194694,YES,55,100,71,100,90
1781101954.1194694,YES,50,100,67,100,92
1781101954.1194694,YES,47,100,67,100,94
1781101954.1204696,YES,35,90,67,100,94
1781101954.1204696,YES,30,82,71,55,96
1781101954.1204696,YES,27,75,75,0,98
1781101954.1204696,YES,25,68,75,0,100
1781101954.1204696,YES,25,67,75,0,100
1781101954.1214895,YES,27,66,78,0,100
1781101954.1214895,YES,32,68,78,0,100
1781101954.1214895,YES,30,72,82,0,100
1781101954.1214895,YES,32,74,78,0,100
1781101954.1214895,YES,35,77,82,0,98
1781101954.1224575,YES,37,78,89,0,96
1781101954.1224575,YES,40,79,85,0,98
1781101954.1224575,YES,47,87,85,85,98
1781101954.1224575,YES,52,93,85,100,100
1781101954.1224575,YES,55,99,82,100,98
1781101954.123458,YES,55,100,82,100,100
1781101954.123458,YES,52,100,78,100,98
1781101954.123458,YES,47,89,71,100,98
1781101954.123458,YES,35,79,71,92,96
1781101977.7522542,YES,0,0,78,0,72
1781101977.7522542,YES,0,0,82,0,72
1781101977.7522542,YES,0,33,78,0,74
1781101977.753272,YES,0,37,75,0,76
1781101977.767748,YES,0,41,71,0,78
1781101977.8495858,YES,0,40,67,0,78
1781101977.9299624,YES,0,37,64,0,78
1781101978.0113173,YES,0,34,60,0,80
1781101978.0912814,YES,0,34,57,0,82
1781101978.17353,YES,0,35,53,0,82
1781101978.25576,YES,0,39,53,0,82
1781101978.3364315,YES,0,47,53,0,86
1781101978.4166644,YES,0,48,53,0,86
1781101978.4983175,YES,27,53,53,0,90
1781101978.578277,YES,30,57,53,0,90
1781101978.660143,YES,32,58,53,0,90
1781101978.7409587,YES,37,62,53,0,88
1781101978.8221197,YES,42,70,53,48,92
1781101978.9026303,YES,52,79,53,85,92
1781101978.9841454,YES,60,87,57,100,92
1781101979.0653057,YES,65,93,60,100,94
1781101979.1455996,YES,70,96,57,100,98
1781101979.2268243,YES,70,97,57,100,100
1781101979.3084307,YES,70,93,53,100,100
1781101979.3894835,YES,60,84,53,100,100
1781101979.4703307,YES,52,72,50,74,100
1781101979.5514581,YES,42,62,46,0,98
1781101979.632273,YES,40,56,50,0,96
1781101979.7129788,YES,32,51,50,0,96
1781101979.793702,YES,30,45,53,0,96
1781101979.87474,YES,30,44,57,0,96
1781101979.9563193,YES,27,45,57,0,98
1781101980.037267,YES,30,50,53,0,96
1781101980.118261,YES,35,55,60,0,96
1781101980.1990743,YES,35,58,60,0,92
1781101980.2794795,YES,37,62,57,0,90
1781101980.361134,YES,42,68,60,0,90
1781101980.4418788,YES,45,76,60,77,92
1781101980.5228796,YES,52,85,64,100,94
1781101980.60351,YES,52,89,60,100,94
1781101980.6852653,YES,55,93,57,100,92
1781101980.7655373,YES,52,96,53,100,92
1781101980.8466372,YES,52,96,50,100,92
1781101980.9280794,YES,47,93,46,100,90
1781101981.008203,YES,42,82,50,100,90
1781101981.0896256,YES,30,72,46,74,90
1781101981.1702147,YES,27,62,46,0,90
1781101981.2518027,YES,0,55,50,0,90
1781101981.332734,YES,0,49,46,0,92
1781101981.4139142,YES,0,47,46,0,92
1781101981.4950237,YES,0,45,53,0,92
1781101981.5750856,YES,0,48,57,0,94
1781101981.656168,YES,0,52,60,0,100
1781101981.737729,YES,30,57,64,0,100
1781101981.8180783,YES,32,61,67,0,98
1781101981.899608,YES,37,64,67,0,98
1781101981.9808784,YES,42,71,64,0,98
1781101982.0622733,YES,50,79,64,59,98
1781101982.1427302,YES,52,87,64,96,98
1781101982.2244148,YES,55,93,71,100,98
1781101982.3046515,YES,60,97,71,100,96
1781101982.3853772,YES,60,100,71,100,94
1781101982.4669995,YES,55,99,71,100,96
1781101982.5474632,YES,55,95,67,100,94
1781101982.6283014,YES,45,86,67,100,90
1781101982.7102232,YES,35,75,67,70,88
1781101982.7912161,YES,25,64,53,0,90
1781101982.8717883,YES,0,56,60,0,90
1781101982.9533017,YES,0,51,67,0,90
1781101983.033316,YES,0,48,71,0,90
1781101983.1149237,YES,0,45,71,0,94
1781101983.1959565,YES,0,48,67,0,98
1781101983.2764425,YES,0,51,64,0,100
1781101983.3581953,YES,27,55,60,0,100
1781101983.4390154,YES,35,60,64,0,100
1781101983.5189905,YES,35,65,64,0,100
1781101983.6010914,YES,42,72,64,0,100
1781101983.6818874,YES,50,79,64,77,100
1781101983.7632697,YES,57,87,71,100,100
1781101983.843824,YES,57,94,75,100,100
1781101983.9249341,YES,62,99,67,100,100
1781101984.0051138,YES,65,100,67,100,100
1781101984.0864537,YES,67,100,64,100,100
1781101984.1673133,YES,67,98,67,100,100
1781101984.2484124,YES,57,88,71,100,98
1781101984.3301,YES,45,77,67,85,96
1781101984.4105215,YES,35,67,67,0,96
1781101984.4917986,YES,35,59,64,0,98
1781101984.5729773,YES,27,54,60,0,94
1781101984.6531236,YES,25,51,60,0,96
1781101984.734594,YES,25,51,64,0,96
1781101984.8154354,YES,30,51,57,0,94
1781101984.8966198,YES,32,55,60,0,94
1781101984.9769595,YES,35,61,60,0,94
1781101985.0585263,YES,35,65,60,0,94
1781101985.1398244,YES,35,69,64,0,94
1781101985.2208772,YES,42,77,64,0,94
1781101985.3014138,YES,50,86,71,70,94
1781101985.3824189,YES,57,94,67,100,98
1781101985.46335,YES,60,100,75,100,96
1781101985.5439298,YES,67,100,82,100,98
