timestamp,label,index,middle,ring,pinky,thumb
1781099124.8586438,REST,0,0,0,0,0
1781099124.9401503,REST,0,0,0,0,0
1781099125.0205288,REST,0,0,0,0,0
1781099125.1013734,REST,0,0,0,0,0
1781099125.1821673,REST,0,0,0,0,0
1781099125.2639744,REST,0,0,0,0,0
1781099125.992573,REST,0,0,0,0,0
1781099126.0738745,REST,0,0,0,0,0
1781099126.154553,REST,0,0,0,0,0
1781099126.2351103,REST,0,0,0,0,0
1781099126.316858,REST,0,0,0,0,0
1781099126.3972304,REST,0,0,0,0,0
1781099126.4790382,REST,0,0,0,0,0
1781099126.5608304,REST,0,0,0,0,0
1781099126.6415792,REST,0,0,0,0,0
1781099126.7230382,REST,0,0,0,0,0
1781099184.6762524,INDEX_ONLY,100,0,0,0,0
1781099184.6762524,INDEX_ONLY,100,0,0,0,0
1781099184.677262,INDEX_ONLY,100,0,0,0,0
1781099184.677262,INDEX_ONLY,100,0,0,0,0
1781099184.677262,INDEX_ONLY,95,0,0,0,0
1781099184.677262,INDEX_ONLY,95,0,0,0,0
1781099184.677262,INDEX_ONLY,100,0,0,0,0
1781099184.677262,INDEX_ONLY,100,0,0,0,0
1781099184.678251,INDEX_ONLY,100,0,0,0,0
1781099184.678251,INDEX_ONLY,100,0,0,0,0
1781099184.678251,INDEX_ONLY,100,0,0,0,0
1781099184.678251,INDEX_ONLY,100,0,0,0,0
1781099184.678251,INDEX_ONLY,100,0,0,0,0
1781099184.6792629,INDEX_ONLY,100,0,0,0,0
1781099184.6792629,INDEX_ONLY,100,0,0,0,0
1781099184.6792629,INDEX_ONLY,100,0,0,0,0
1781099397.649404,INDEX_ONLY,67,0,28,0,33
1781099397.7298517,INDEX_ONLY,67,0,25,0,0
1781099397.8108182,INDEX_ONLY,67,0,25,0,0
1781099397.8925493,INDEX_ONLY,67,0,28,0,0
1781099397.973856,INDEX_ONLY,67,0,32,0,0
1781099398.0543272,INDEX_ONLY,67,0,32,0,0
1781099398.1348517,INDEX_ONLY,65,0,35,0,0
1781099398.2978783,INDEX_ONLY,70,0,35,0,0
1781099398.9459264,INDEX_ONLY,67,0,35,0,0
1781099400.4035103,INDEX_ONLY,75,0,35,0,0
1781099400.4847672,INDEX_ONLY,70,0,35,0,0
1781099400.566008,INDEX_ONLY,67,0,32,0,0
1781099400.6463842,INDEX_ONLY,60,0,32,0,0
1781099400.7274659,INDEX_ONLY,57,0,32,0,0
1781099400.8084528,INDEX_ONLY,57,0,35,0,0
1781099400.889957,INDEX_ONLY,57,0,35,0,0
1781099400.970367,INDEX_ONLY,60,0,35,0,0
1781099401.0511708,INDEX_ONLY,57,0,35,0,0
1781099401.1321661,INDEX_ONLY,60,0,32,0,0
1781099401.2132978,INDEX_ONLY,60,0,32,0,0
1781099401.294263,INDEX_ONLY,60,0,32,0,0
1781099401.3754513,INDEX_ONLY,60,0,32,0,0
1781099401.456783,INDEX_ONLY,65,0,35,0,0
1781099402.429362,INDEX_ONLY,72,0,35,0,0
1781099402.6724396,INDEX_ONLY,70,0,35,0,0
1781099402.8349903,INDEX_ONLY,75,0,35,0,0
1781099402.9157455,INDEX_ONLY,75,0,35,0,0
1781099402.99676,INDEX_ONLY,75,0,35,0,0
1781099403.0770812,INDEX_ONLY,77,0,35,0,0
1781099403.1583724,INDEX_ONLY,75,0,35,0,0
1781099533.9806986,INDEX_ONLY,85,0,35,0,0
1781099534.3045645,INDEX_ONLY,80,0,35,0,0
1781099534.3861616,INDEX_ONLY,77,0,35,0,0
1781099534.4669893,INDEX_ONLY,75,0,35,0,0
1781099534.548078,INDEX_ONLY,75,0,35,0,0
1781099534.6288865,INDEX_ONLY,77,0,35,0,0
1781099534.7093067,INDEX_ONLY,77,0,32,0,0
1781099534.7909625,INDEX_ONLY,77,0,35,0,0
1781099534.8719037,INDEX_ONLY,80,0,28,0,0
1781099534.952689,INDEX_ONLY,82,0,28,0,0
1781099535.034248,INDEX_ONLY,82,0,28,0,0
1781099535.1143608,INDEX_ONLY,85,0,28,0,0
1781099535.1956654,INDEX_ONLY,85,0,28,0,0
1781099535.2771008,INDEX_ONLY,85,0,28,0,0
1781099535.3581145,INDEX_ONLY,85,0,32,0,0
1781099535.4384747,INDEX_ONLY,90,0,32,0,0
1781099535.5196245,INDEX_ONLY,90,0,32,0,0
1781099535.6006784,INDEX_ONLY,80,0,32,0,0
1781099535.6810243,INDEX_ONLY,80,0,32,0,0
1781099535.763086,INDEX_ONLY,80,0,32,0,0
1781099536.1682205,INDEX_ONLY,77,0,35,0,0
1781099558.2019997,INDEX_ONLY,87,0,35,0,0
1781099558.2825887,INDEX_ONLY,87,0,35,0,0
1781099563.1441112,INDEX_ONLY,87,0,35,0,0
1781099563.2243133,INDEX_ONLY,85,0,35,0,0
1781099563.305862,INDEX_ONLY,87,0,35,0,0
1781099563.5493171,INDEX_ONLY,87,0,35,0,0
1781099563.629859,INDEX_ONLY,87,0,32,0,0
1781099563.7110398,INDEX_ONLY,87,0,35,0,0
1781099569.0573685,INDEX_ONLY,100,0,35,0,0
1781099569.1391475,INDEX_ONLY,100,0,35,0,0
1781099569.2196963,INDEX_ONLY,100,0,35,0,0
1781099569.3002923,INDEX_ONLY,95,0,35,0,0
1781099569.3819914,INDEX_ONLY,92,0,32,0,0
1781099569.4622536,INDEX_ONLY,90,0,35,0,0
1781099569.5437307,INDEX_ONLY,87,0,35,0,0
1781099569.6241872,INDEX_ONLY,87,0,35,0,0
1781099604.6977234,INDEX_ONLY,90,0,35,0,0
1781099604.778229,INDEX_ONLY,85,0,25,0,27
1781099699.07618,INDEX_ONLY,75,0,32,0,0
1781099699.1574073,INDEX_ONLY,72,0,28,0,0
1781099699.2382293,INDEX_ONLY,70,0,28,0,0
1781099699.319392,INDEX_ONLY,67,0,28,0,0
1781099699.399704,INDEX_ONLY,65,0,28,0,0
1781099699.4811354,INDEX_ONLY,67,0,28,0,0
1781099699.5624506,INDEX_ONLY,70,0,32,0,0
1781099699.6438258,INDEX_ONLY,67,0,28,0,0
1781099699.7252078,INDEX_ONLY,67,0,32,0,0
1781099705.3956468,INDEX_ONLY,77,0,0,0,0
1781099705.4772623,INDEX_ONLY,75,0,0,0,0
1781099705.5570247,INDEX_ONLY,72,0,0,0,0
1781099705.6395426,INDEX_ONLY,72,0,0,0,0
1781099705.7195108,INDEX_ONLY,70,0,0,0,0
1781099705.801095,INDEX_ONLY,67,0,0,0,0
1781099960.5499213,MIDDLE_ONLY,100,100,89,100,100
1781099960.5509346,MIDDLE_ONLY,100,100,92,100,100
1781099960.5519266,MIDDLE_ONLY,100,100,89,100,100
1781099960.5519266,MIDDLE_ONLY,100,100,82,100,100
1781099960.5519266,MIDDLE_ONLY,100,100,82,100,100
1781099960.5519266,MIDDLE_ONLY,100,100,82,100,100
1781099960.5529256,MIDDLE_ONLY,100,100,82,100,100
1781099960.5529256,MIDDLE_ONLY,100,99,82,100,100
1781099960.5529256,MIDDLE_ONLY,100,95,78,100,100
1781099960.5529256,MIDDLE_ONLY,100,91,82,100,100
1781099960.5539253,MIDDLE_ONLY,97,84,75,100,100
1781099960.5539253,MIDDLE_ONLY,92,75,75,100,100
1781099960.5539253,MIDDLE_ONLY,85,65,67,88,100
1781099960.5539253,MIDDLE_ONLY,82,58,64,62,100
1781099960.5549266,MIDDLE_ONLY,77,54,67,0,100
1781099960.5549266,MIDDLE_ONLY,72,49,64,0,100
1781099960.5549266,MIDDLE_ONLY,72,46,64,0,100
1781099960.5549266,MIDDLE_ONLY,72,47,64,0,100
1781099960.5549266,MIDDLE_ONLY,75,48,64,0,100
1781099960.5559275,MIDDLE_ONLY,77,52,67,0,100
1781099960.5559275,MIDDLE_ONLY,80,55,67,55,100
1781099960.5559275,MIDDLE_ONLY,80,58,64,66,100
1781099960.5559275,MIDDLE_ONLY,82,62,71,77,100
1781099960.5569258,MIDDLE_ONLY,87,68,71,100,100
1781099960.5569258,MIDDLE_ONLY,90,75,75,100,100
1781099984.1643553,MIDDLE_ONLY,97,100,75,0,0
1781099984.1643553,MIDDLE_ONLY,95,100,75,0,0
1781099984.1653445,MIDDLE_ONLY,95,100,78,0,0
1781099984.1653445,MIDDLE_ONLY,95,100,82,0,33
1781099984.196806,MIDDLE_ONLY,95,100,82,55,41
1781099984.2781808,MIDDLE_ONLY,92,100,85,59,45
1781099984.3590903,MIDDLE_ONLY,92,100,85,70,47
1781099984.439382,MIDDLE_ONLY,92,100,85,77,49
1781099984.5204213,MIDDLE_ONLY,92,100,85,85,50
1781099984.6009693,MIDDLE_ONLY,95,100,85,92,50
1781099984.6826482,MIDDLE_ONLY,92,100,82,100,49
1781099984.7640512,MIDDLE_ONLY,92,100,85,100,47
1781099984.8446052,MIDDLE_ONLY,97,100,85,100,43
1781099984.9257245,MIDDLE_ONLY,97,100,89,100,0
1781099985.0068984,MIDDLE_ONLY,95,100,85,100,0
1781099985.0870893,MIDDLE_ONLY,95,96,82,100,0
1781099985.1691387,MIDDLE_ONLY,95,94,78,100,0
1781099985.2503757,MIDDLE_ONLY,92,92,78,96,0
1781099985.3311534,MIDDLE_ONLY,90,89,78,88,0
1781099985.4114535,MIDDLE_ONLY,90,88,78,88,0
1781099985.492664,MIDDLE_ONLY,90,88,78,88,0
1781099985.574152,MIDDLE_ONLY,90,88,82,85,0
1781099985.6547098,MIDDLE_ONLY,87,89,82,85,0
1781099985.736351,MIDDLE_ONLY,87,90,82,85,0
1781099985.8173914,MIDDLE_ONLY,85,92,82,85,0
1781099985.8982482,MIDDLE_ONLY,85,93,78,88,0
1781099985.9794738,MIDDLE_ONLY,85,96,82,96,0
1781099986.059834,MIDDLE_ONLY,85,98,85,100,0
1781099986.1404564,MIDDLE_ONLY,87,100,85,100,35
1781099986.2217903,MIDDLE_ONLY,90,100,89,100,49
1781099986.3031683,MIDDLE_ONLY,87,100,89,100,58
1781099986.3841653,MIDDLE_ONLY,87,100,89,100,58
1781099986.4647012,MIDDLE_ONLY,85,100,92,100,47
1781099986.546156,MIDDLE_ONLY,85,100,89,100,0
1781099986.62713,MIDDLE_ONLY,87,100,89,100,0
1781099986.7075942,MIDDLE_ONLY,87,96,89,100,0
1781099986.7888958,MIDDLE_ONLY,87,94,89,96,0
1781099986.869836,MIDDLE_ONLY,87,91,89,88,0
1781099986.9498863,MIDDLE_ONLY,87,89,89,81,0
1781099987.0321267,MIDDLE_ONLY,90,88,89,77,0
1781099987.1130922,MIDDLE_ONLY,85,87,85,81,0
1781099987.1939409,MIDDLE_ONLY,85,87,82,77,0
1781099987.2748547,MIDDLE_ONLY,90,89,85,77,0
1781099987.3553903,MIDDLE_ONLY,90,89,85,81,0
1781099987.4368954,MIDDLE_ONLY,92,90,82,85,0
1781099987.5179796,MIDDLE_ONLY,90,92,78,85,0
1781099987.599103,MIDDLE_ONLY,87,93,82,88,0
1781099987.6800675,MIDDLE_ONLY,87,96,82,92,0
1781099987.7605395,MIDDLE_ONLY,87,97,82,96,25
1781099987.8417754,MIDDLE_ONLY,85,99,82,100,41
1781099987.9231691,MIDDLE_ONLY,85,100,82,100,50
1781099988.0038993,MIDDLE_ONLY,82,100,78,100,50
1781099988.0846694,MIDDLE_ONLY,82,100,78,100,39
1781099988.1661308,MIDDLE_ONLY,82,100,78,100,0
1781099988.2468598,MIDDLE_ONLY,77,97,78,100,0
1781099988.3270397,MIDDLE_ONLY,80,94,78,88,0
1781099988.408809,MIDDLE_ONLY,77,91,78,81,0
1781099988.4899457,MIDDLE_ONLY,77,88,75,74,0
1781099988.5705905,MIDDLE_ONLY,77,86,78,74,0
1781099988.65204,MIDDLE_ONLY,80,84,75,74,0
1781099988.7331982,MIDDLE_ONLY,82,84,75,74,0
1781099988.8130114,MIDDLE_ONLY,85,85,75,74,0
1781099988.8947606,MIDDLE_ONLY,87,86,71,77,0
1781099988.9752269,MIDDLE_ONLY,87,86,71,88,0
1781099989.0563872,MIDDLE_ONLY,87,88,71,96,0
1781099989.1381938,MIDDLE_ONLY,90,89,71,96,0
1781099989.2190433,MIDDLE_ONLY,90,91,75,100,0
1781099989.3002377,MIDDLE_ONLY,90,94,75,100,0
1781099989.3808367,MIDDLE_ONLY,95,96,78,100,31
1781099989.4615593,MIDDLE_ONLY,95,99,78,100,43
1781099989.542739,MIDDLE_ONLY,95,100,78,100,52
1781099989.6235979,MIDDLE_ONLY,95,100,78,100,54
1781099989.7043402,MIDDLE_ONLY,95,100,78,100,45
1781099989.7859976,MIDDLE_ONLY,92,100,78,100,0
1781099989.8670812,MIDDLE_ONLY,92,96,85,100,0
1781100027.8049626,RING_ONLY,57,0,100,0,100
1781100027.80597,RING_ONLY,52,0,100,0,100
1781100027.80597,RING_ONLY,55,0,100,0,100
1781100027.80597,RING_ONLY,55,0,100,0,100
1781100027.80597,RING_ONLY,57,0,100,0,100
1781100027.8069704,RING_ONLY,57,0,100,0,100
1781100027.8069704,RING_ONLY,62,0,100,0,100
1781100027.8079686,RING_ONLY,67,0,100,0,100
1781100027.8079686,RING_ONLY,72,0,100,0,100
1781100027.8079686,RING_ONLY,77,0,100,0,100
1781100027.8079686,RING_ONLY,82,34,100,62,100
1781100027.808969,RING_ONLY,85,40,100,100,100
1781100027.808969,RING_ONLY,90,44,100,100,100
1781100027.808969,RING_ONLY,97,48,100,100,100
1781100027.8099852,RING_ONLY,100,51,100,100,100
1781100027.8099852,RING_ONLY,100,54,100,100,100
1781100027.8099852,RING_ONLY,100,54,100,100,100
1781100027.8099852,RING_ONLY,100,52,100,100,100
1781100027.8109684,RING_ONLY,100,48,100,100,100
1781100027.8109684,RING_ONLY,95,40,100,100,100
1781100027.8109684,RING_ONLY,90,31,100,100,100
1781100027.8119688,RING_ONLY,82,0,100,85,100
1781100027.8119688,RING_ONLY,80,0,100,66,100
1781100027.8119688,RING_ONLY,80,0,100,48,100
1781100027.8119688,RING_ONLY,75,0,100,0,100
1781100051.4184291,RING_ONLY,92,100,100,100,100
1781100051.4184291,RING_ONLY,92,96,100,100,100
1781100051.419467,RING_ONLY,90,87,100,100,100
1781100051.419467,RING_ONLY,85,77,100,100,100
1781100051.420436,RING_ONLY,82,66,100,100,100
1781100051.4871774,RING_ONLY,80,57,100,100,100
1781100051.5673385,RING_ONLY,77,48,100,96,100
1781100051.6479516,RING_ONLY,75,40,100,77,100
1781100051.7297158,RING_ONLY,75,34,100,62,100
1781100051.8110836,RING_ONLY,75,0,100,55,100
1781100051.8916197,RING_ONLY,75,0,100,55,100
1781100051.972929,RING_ONLY,77,0,100,62,100
1781100052.0539598,RING_ONLY,77,0,100,70,100
1781100052.1352015,RING_ONLY,77,0,100,77,100
1781100052.2161992,RING_ONLY,80,34,100,100,100
1781100052.297051,RING_ONLY,85,40,100,100,100
1781100052.3781586,RING_ONLY,87,45,100,100,100
1781100052.4590683,RING_ONLY,90,49,100,100,100
1781100052.5391197,RING_ONLY,92,53,100,100,100
1781100052.6208866,RING_ONLY,95,55,100,100,100
1781100052.7022164,RING_ONLY,87,55,100,100,100
1781100052.7825248,RING_ONLY,85,54,100,100,100
1781100052.8641398,RING_ONLY,85,48,100,100,100
1781100052.9450083,RING_ONLY,77,40,100,100,100
1781100053.0256608,RING_ONLY,75,31,100,100,100
1781100053.106532,RING_ONLY,70,0,100,81,100
1781100053.1879036,RING_ONLY,70,0,100,59,100
1781100053.2690341,RING_ONLY,67,0,100,0,100
1781100053.3500488,RING_ONLY,65,0,100,0,100
1781100053.4308872,RING_ONLY,65,0,100,0,100
1781100053.5113177,RING_ONLY,65,0,100,0,100
1781100053.5923703,RING_ONLY,70,0,100,55,100
1781100053.6734557,RING_ONLY,77,0,100,70,100
1781100053.7546248,RING_ONLY,80,0,100,77,100
1781100053.8361948,RING_ONLY,82,32,100,96,100
1781100053.9175365,RING_ONLY,87,39,100,100,100
1781100053.9978874,RING_ONLY,92,44,100,100,100
1781100054.0788915,RING_ONLY,97,49,100,100,100
1781100054.1599803,RING_ONLY,97,52,100,100,100
1781100054.2411878,RING_ONLY,100,55,100,100,100
1781100054.3216922,RING_ONLY,100,56,100,100,100
1781100054.4031813,RING_ONLY,100,54,100,100,100
1781100054.4836838,RING_ONLY,100,49,100,100,100
1781100054.5647492,RING_ONLY,95,41,100,100,100
1781100054.6449757,RING_ONLY,90,33,100,100,100
1781100054.726954,RING_ONLY,85,0,100,85,100
1781100054.8074417,RING_ONLY,80,0,100,66,100
1781100054.888187,RING_ONLY,75,0,100,55,100
1781100054.9701972,RING_ONLY,77,0,100,48,100
1781100055.050393,RING_ONLY,80,0,100,48,100
1781100055.1320314,RING_ONLY,82,0,100,51,100
1781100055.21251,RING_ONLY,82,0,100,66,100
1781100055.2940216,RING_ONLY,85,0,100,77,100
1781100055.3743167,RING_ONLY,87,0,100,88,100
1781100055.4560747,RING_ONLY,90,33,100,100,100
1781100055.537001,RING_ONLY,92,38,100,100,100
1781100055.618078,RING_ONLY,97,44,100,100,100
1781100055.698893,RING_ONLY,100,49,100,100,100
1781100055.7797577,RING_ONLY,100,53,100,100,100
1781100055.8611479,RING_ONLY,100,56,100,100,100
1781100055.9416056,RING_ONLY,100,57,100,100,100
1781100056.0228508,RING_ONLY,100,56,100,100,100
1781100056.1040335,RING_ONLY,100,50,100,100,100
1781100056.1848106,RING_ONLY,97,41,100,100,100
1781100056.2655437,RING_ONLY,92,33,100,100,100
1781100056.346848,RING_ONLY,87,0,100,85,100
1781100056.4277594,RING_ONLY,85,0,100,62,100
1781100056.508804,RING_ONLY,82,0,100,51,100
1781100056.5896804,RING_ONLY,80,0,100,0,100
1781100056.6709552,RING_ONLY,80,0,100,0,100
1781100056.7519686,RING_ONLY,80,0,100,48,100
1781100056.8328993,RING_ONLY,82,0,100,62,100
1781100056.912853,RING_ONLY,82,0,100,70,100
1781100056.9947534,RING_ONLY,80,31,100,81,100
1781100057.0756261,RING_ONLY,85,36,100,96,100
1781100100.5491016,PINKY_ONLY,100,47,100,100,100
1781100100.5501568,PINKY_ONLY,100,47,100,100,100
1781100100.5501568,PINKY_ONLY,100,45,100,100,100
1781100100.5501568,PINKY_ONLY,100,44,100,100,100
1781100100.5510674,PINKY_ONLY,100,44,100,100,100
1781100100.5510674,PINKY_ONLY,100,41,100,100,100
1781100100.5510674,PINKY_ONLY,100,40,100,100,100
1781100100.5510674,PINKY_ONLY,95,35,100,100,100
1781100100.5520532,PINKY_ONLY,90,0,100,100,100
1781100100.5520532,PINKY_ONLY,90,0,100,100,100
1781100100.5530674,PINKY_ONLY,85,0,100,85,100
1781100100.5530674,PINKY_ONLY,80,0,100,62,100
1781100100.5530674,PINKY_ONLY,77,0,100,0,100
1781100100.5530674,PINKY_ONLY,75,0,100,0,100
1781100100.554051,PINKY_ONLY,77,0,100,0,100
1781100100.554051,PINKY_ONLY,80,0,100,0,100
1781100100.554051,PINKY_ONLY,80,0,100,51,100
1781100100.5550518,PINKY_ONLY,85,0,100,62,100
1781100100.5550518,PINKY_ONLY,87,0,100,70,100
1781100100.5550518,PINKY_ONLY,92,0,100,88,100
1781100100.5560744,PINKY_ONLY,95,34,100,100,100
1781100100.5560744,PINKY_ONLY,100,41,100,100,100
1781100100.5570698,PINKY_ONLY,100,46,100,100,100
1781100100.5580544,PINKY_ONLY,100,50,100,100,100
1781100124.1565874,PINKY_ONLY,82,0,100,100,100
1781100124.1576266,PINKY_ONLY,82,31,100,100,100
1781100124.1586523,PINKY_ONLY,85,34,100,100,100
1781100124.1596363,PINKY_ONLY,87,36,100,100,100
1781100124.1596363,PINKY_ONLY,87,38,100,100,100
1781100124.2134953,PINKY_ONLY,87,39,100,100,100
1781100124.294514,PINKY_ONLY,87,40,100,100,100
1781100124.3761373,PINKY_ONLY,90,41,100,100,100
1781100124.4570267,PINKY_ONLY,90,41,100,100,100
1781100124.5376692,PINKY_ONLY,90,41,100,100,100
1781100124.6188452,PINKY_ONLY,90,41,100,100,100
1781100124.6989715,PINKY_ONLY,90,41,100,100,100
1781100124.780394,PINKY_ONLY,90,39,100,100,100
1781100124.8613098,PINKY_ONLY,87,34,100,100,100
1781100124.9432435,PINKY_ONLY,85,0,100,100,100
1781100125.023576,PINKY_ONLY,80,0,100,100,100
1781100125.1045008,PINKY_ONLY,77,0,100,100,100
1781100125.1860282,PINKY_ONLY,77,0,100,100,100
1781100125.2669892,PINKY_ONLY,72,0,100,100,100
1781100125.3480332,PINKY_ONLY,70,0,100,100,100
1781100125.4285343,PINKY_ONLY,70,0,100,100,100
1781100125.50973,PINKY_ONLY,72,0,100,100,100
1781100125.5901754,PINKY_ONLY,75,0,100,100,100
1781100125.6716173,PINKY_ONLY,75,0,100,100,100
1781100125.7521148,PINKY_ONLY,77,0,100,100,100
1781100125.833741,PINKY_ONLY,80,0,100,100,100
1781100125.9139512,PINKY_ONLY,82,0,100,100,100
1781100125.9953372,PINKY_ONLY,85,34,100,100,100
1781100126.0761409,PINKY_ONLY,90,38,100,100,100
1781100126.1577294,PINKY_ONLY,85,41,100,100,100
1781100126.2387333,PINKY_ONLY,92,43,100,100,100
1781100126.3195488,PINKY_ONLY,92,44,100,100,100
1781100126.3999512,PINKY_ONLY,90,44,100,100,100
1781100126.4817576,PINKY_ONLY,87,38,100,100,100
1781100126.5626192,PINKY_ONLY,85,0,100,100,100
1781100126.6437728,PINKY_ONLY,80,0,100,100,100
1781100126.7246184,PINKY_ONLY,75,0,100,100,100
1781100126.8057404,PINKY_ONLY,70,0,100,100,100
1781100126.8871243,PINKY_ONLY,70,0,100,100,100
1781100126.9678009,PINKY_ONLY,67,0,100,100,100
1781100127.0482783,PINKY_ONLY,67,0,100,100,100
1781100127.1298034,PINKY_ONLY,72,0,100,100,100
1781100127.2107546,PINKY_ONLY,70,0,100,100,100
1781100127.2918396,PINKY_ONLY,72,0,100,100,100
1781100127.3719342,PINKY_ONLY,72,0,100,100,100
1781100127.4536283,PINKY_ONLY,72,0,100,100,100
1781100127.5345826,PINKY_ONLY,75,0,100,100,100
1781100127.615955,PINKY_ONLY,80,32,100,100,100
1781100127.6968198,PINKY_ONLY,82,36,100,100,100
1781100127.777579,PINKY_ONLY,85,39,100,100,100
1781100127.858286,PINKY_ONLY,87,41,100,100,100
1781100127.939661,PINKY_ONLY,90,43,100,100,100
1781100128.0203528,PINKY_ONLY,90,41,100,100,100
1781100128.1015978,PINKY_ONLY,85,37,100,100,100
1781100128.181896,PINKY_ONLY,82,0,100,100,100
1781100128.264192,PINKY_ONLY,80,0,100,100,100
1781100128.3441434,PINKY_ONLY,75,0,100,100,100
1781100128.4249156,PINKY_ONLY,77,0,100,100,100
1781100128.5069194,PINKY_ONLY,77,0,100,100,100
1781100128.5882313,PINKY_ONLY,77,0,100,100,100
1781100128.6682987,PINKY_ONLY,80,0,100,100,100
1781100128.7499447,PINKY_ONLY,80,0,100,100,100
1781100128.8300495,PINKY_ONLY,85,0,100,100,100
1781100128.910903,PINKY_ONLY,87,0,100,100,100
1781100128.993007,PINKY_ONLY,90,0,100,100,100
1781100129.0731587,PINKY_ONLY,90,0,100,100,100
1781100129.1543884,PINKY_ONLY,95,0,100,100,100
1781100129.235597,PINKY_ONLY,95,32,100,100,100
1781100129.3166628,PINKY_ONLY,100,37,100,100,100
1781100129.3983932,PINKY_ONLY,100,40,100,100,100
1781100129.47889,PINKY_ONLY,97,43,100,100,100
1781100129.559804,PINKY_ONLY,97,44,100,100,100
1781100129.6411238,PINKY_ONLY,97,43,100,100,100
1781100129.721092,PINKY_ONLY,92,38,100,100,100
1781100129.8022504,PINKY_ONLY,85,31,100,100,100
1781100129.8836577,PINKY_ONLY,80,0,100,100,100
1781100162.8869596,THUMB_ONLY,42,0,100,0,100
1781100162.8869596,THUMB_ONLY,42,0,100,0,100
1781100162.8879566,THUMB_ONLY,42,0,100,0,100
1781100162.8879566,THUMB_ONLY,45,0,100,0,100
1781100162.888959,THUMB_ONLY,50,0,100,0,100
1781100162.888959,THUMB_ONLY,55,0,100,0,100
1781100162.888959,THUMB_ONLY,60,0,100,55,100
1781100162.8899593,THUMB_ONLY,65,0,100,81,100
1781100162.8899593,THUMB_ONLY,67,0,100,100,100
