label,index,middle,ring,pinky,thumb
B,1,0,0,0,0
B,1,0,0,0,0
B,1,3,0,0,0
B,1,14,0,0,0
B,1,24,0,0,0
B,1,40,0,0,0
B,1,42,0,0,0
B,1,36,0,0,0
B,1,31,0,0,0
B,1,29,0,0,0
B,1,22,0,0,0
B,1,3,0,0,0
B,1,0,0,0,0
B,10,0,0,0,0
B,19,0,0,0,0
B,19,0,0,0,0
B,19,0,0,0,0
B,19,0,0,0,0
B,29,0,0,0,0
B,39,0,0,0,0
B,49,0,0,0,0
B,59,0,0,0,0
B,68,1,0,0,0
B,69,12,0,0,0
B,70,28,0,0,0
B,80,43,0,0,0
B,90,47,0,0,0
B,90,57,0,0,0
B,80,63,0,0,0
B,70,63,0,0,0
B,60,50,0,0,0
B,51,33,0,0,0
B,41,22,0,0,0
B,31,14,0,0,0
B,21,0,0,0,0
B,11,0,0,0,0
B,1,0,0,0,0
B,1,0,0,0,0
B,1,0,0,0,0
B,2,0,0,0,0
B,12,0,0,0,0
B,21,0,0,0,0
